INCIDENT_NO,OFFENSE,HOUR_FROM,HOUR_TO,LONGITUDE_X,LATITUDE_X
239C000722,THEFT,1325,1125.0,-84.51332502,39.10267944
239030329,THEFT,1325,1328.0,-84.54885911,39.12683801
239030329,THEFT,1325,1328.0,-84.54821911,39.12596801
239030328,THEFT,1310,1310.0,-84.40775451,39.15906177
239030328,THEFT,1310,1310.0,-84.40653451,39.15836177
239030332,AGGRAVATED BURGLARY,1255,1259.0,-84.612756,39.13521264
239030332,AGGRAVATED BURGLARY,1255,1259.0,-84.612646,39.13455264
239030332,AGGRAVATED BURGLARY,1255,1259.0,-84.611816,39.13516264
239030332,AGGRAVATED BURGLARY,1255,1259.0,-84.611616,39.13391264
239030330,ASSAULT,1240,1245.0,-84.52526718,39.11032034
239030330,ASSAULT,1240,1245.0,-84.52400718,39.11121034
239C000735,THEFT,121,160.0,-84.51035919,39.09689599
239030379,THEFT,120,210.0,-84.5123492,39.18779582
239030338,DOMESTIC VIOLENCE,120,1340.0,-84.52669671,39.13708614
239030331,ASSAULT,1126,1126.0,-84.48504237,39.14466238
239030331,ASSAULT,1126,1126.0,-84.48372237,39.14515238
239030355,THEFT,110,1630.0,-84.52060491,39.10468866
239030355,THEFT,110,1630.0,-84.52054491,39.10613866
239030355,THEFT,110,1630.0,-84.52052491,39.10439866
239030355,CRIMINAL DAMAGING/ENDANGERING,110,1630.0,-84.52029491,39.10474866
239030355,THEFT,110,1630.0,-84.51990491,39.10522866
239030355,CRIMINAL DAMAGING/ENDANGERING,110,1630.0,-84.51983491,39.10577866
239030355,CRIMINAL DAMAGING/ENDANGERING,110,1630.0,-84.51976491,39.10476866
239030355,CRIMINAL DAMAGING/ENDANGERING,110,1630.0,-84.51974491,39.10595866
239030355,THEFT,110,1630.0,-84.51960491,39.10483866
239030355,CRIMINAL DAMAGING/ENDANGERING,110,1630.0,-84.51928491,39.10489866
239030355,CRIMINAL DAMAGING/ENDANGERING,110,1630.0,-84.51924491,39.10483866
239030355,THEFT,110,1630.0,-84.51909491,39.10454866
239030355,THEFT,110,1630.0,-84.51875491,39.10599866
239030355,CRIMINAL DAMAGING/ENDANGERING,110,1630.0,-84.51870491,39.10462866
239030327,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,110,1250.0,-84.42514241,39.15513904
239030315,THEFT,1030,110.0,-84.55512933,39.19719585
239030365,BURGLARY,100,180.0,-84.47735802,39.17518474
239030365,BURGLARY,100,180.0,-84.47715802,39.17360474
239030365,BURGLARY,100,180.0,-84.47664802,39.17387474
239030353,BURGLARY,930,1630.0,-84.50644217,39.10964754
239032310,TELEPHONE HARASSMENT,80,1450.0,-84.42453194,39.18280046
239032117,BURGLARY,80,210.0,-84.56710173,39.1034384
239030458,CRIMINAL DAMAGING/ENDANGERING,80,200.0,-84.52064061,39.10864885
239030373,THEFT,80,90.0,-84.48639419,39.12744594
239030304,BREAKING AND ENTERING,70,730.0,-84.51561167,39.10988594
239030333,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,50,120.0,-84.51058085,39.1814782
239030403,BREAKING AND ENTERING,455,50.0,-84.47968479,39.19525526
239030289,THEFT,40,45.0,-84.58051213,39.1188171
239030289,THEFT,40,45.0,-84.58022213,39.1174671
239030361,THEFT,330,1724.0,-84.5813022,39.11391596
239030453,BREAKING AND ENTERING,325,329.0,-84.5114575,39.11129428
239030284,CRIMINAL DAMAGING/ENDANGERING,325,326.0,-84.5104975,39.11283428
239030297,THEFT,314,515.0,-84.56651683,39.1903243
239030318,THEFT,34,38.0,-84.57603264,39.15658379
239030347,THEFT,30,330.0,-84.53223882,39.12133301
239030347,THEFT,30,330.0,-84.53176882,39.12146301
239030343,TELEPHONE HARASSMENT,258,110.0,-84.49811479,39.13169972
239030300,THEFT,245,245.0,-84.69363935,39.11471787
239030302,BREAKING AND ENTERING,230,250.0,-84.38662206,39.09491418
239030340,CRIMINAL DAMAGING/ENDANGERING,210,212.0,-84.6942721,39.11602872
239030288,FELONIOUS ASSAULT,130,20.0,-84.59022077,39.14886003
239030324,THEFT,10,130.0,-84.57462664,39.11369178
239030308,CRIMINAL DAMAGING/ENDANGERING,10,930.0,-84.59535693,39.15636766
239030312,THEFT,45,90.0,-84.55386375,39.13345924
239030274,FELONIOUS ASSAULT,34,35.0,-84.54887911,39.12726801
239030305,THEFT,30,74.0,-84.59623657,39.13337977
239030311,THEFT,30,1030.0,-84.48426484,39.12396175
239030285,ASSAULT,30,40.0,-84.5103141,39.13089078
239033741,THEFT,1,2359.0,-84.52400152,39.19176355
239031891,CRIMINAL DAMAGING/ENDANGERING,0,0.0,-84.51530392,39.11123129
239031891,THEFT,0,0.0,-84.51493392,39.11127129
239030317,THEFT,0,90.0,-84.55164412,39.12430683
239030314,CRIMINAL DAMAGING/ENDANGERING,0,0.0,-84.52220337,39.11867917
239C000736,THEFT,2345,20.0,-84.51180837,39.10476743
239030337,BREAKING AND ENTERING,2330,20.0,-84.55280289,39.10593915
239030320,CRIMINAL DAMAGING/ENDANGERING,2330,1030.0,-84.45928541,39.19027818
239030273,AGGRAVATED BURGLARY,2320,2335.0,-84.53548186,39.1974643
239030273,FELONIOUS ASSAULT,2320,2335.0,-84.53538186,39.1980943
239030273,AGGRAVATED BURGLARY,2320,2335.0,-84.53529186,39.1985543
239030273,FELONIOUS ASSAULT,2320,2335.0,-84.53499186,39.1972343
239030273,FELONIOUS ASSAULT,2320,2335.0,-84.53472186,39.1977743
239030273,FELONIOUS ASSAULT,2320,2335.0,-84.53424186,39.1967843
239030270,ASSAULT,2310,2326.0,-84.5100341,39.13224078
239030270,ASSAULT,2310,2326.0,-84.5092541,39.13158078
239030270,ASSAULT,2310,2326.0,-84.5087941,39.13215078
239030368,THEFT,230,230.0,-84.51076473,39.10790102
239030309,THEFT,230,40.0,-84.53853504,39.10807909
239030424,CRIMINAL DAMAGING/ENDANGERING,230,951.0,-84.58442597,39.11265925
239030424,THEFT,230,951.0,-84.58415597,39.11350925
239030424,THEFT,230,951.0,-84.58390597,39.11348925
239030424,THEFT,230,951.0,-84.58390597,39.11359925
239030424,CRIMINAL DAMAGING/ENDANGERING,230,951.0,-84.58317597,39.11377925
239030424,CRIMINAL DAMAGING/ENDANGERING,230,951.0,-84.58307597,39.11239925
239030259,,220,2210.0,-84.57485173,39.10924347
239030269,THEFT,2155,2158.0,-84.4840775,39.15450924
239030292,THEFT,2150,2155.0,-84.26671646,39.26845175
239030292,CRIMINAL DAMAGING/ENDANGERING,2150,2155.0,-84.26663646,39.26842175
239030266,CRIMINAL DAMAGING/ENDANGERING,2142,2333.0,-84.51281022,39.11267266
239030266,THEFT,2142,2333.0,-84.51251022,39.11316266
239030325,THEFT,2130,90.0,-84.59216457,39.11229096
239030262,THEFT,2130,2130.0,-84.51602698,39.1276783
239030257,THEFT,2125,2130.0,-84.51545068,39.12878972
239030257,THEFT,2125,2130.0,-84.51531068,39.12815972
239030271,CRIMINAL DAMAGING/ENDANGERING,210,2130.0,-84.5207072,39.12545709
239030378,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,210,200.0,-84.46735282,39.21724129
239030275,CRIMINAL DAMAGING/ENDANGERING,210,5.0,-84.44229768,39.14479271
239030256,CRIMINAL DAMAGING/ENDANGERING,210,2130.0,-84.51420415,39.10763384
239030254,CRIMINAL DAMAGING/ENDANGERING,2030,2043.0,-84.48553169,39.12522813
239030254,CRIMINAL DAMAGING/ENDANGERING,2030,2043.0,-84.48499169,39.12580813
239030254,AGGRAVATED MENACING,2030,2043.0,-84.48497169,39.12517813
239030254,AGGRAVATED MENACING,2030,2043.0,-84.48489169,39.12609813
239030254,CRIMINAL DAMAGING/ENDANGERING,2030,2043.0,-84.48481169,39.12514813
239030254,AGGRAVATED MENACING,2030,2043.0,-84.48453169,39.12670813
239030265,AGGRAVATED MENACING,2030,2040.0,-84.68694242,39.10806239
239030321,THEFT,2022,1040.0,-84.5674016,39.18987802
239C000678,THEFT,2015,1135.0,-84.51362726,39.11413488
239030773,CRIMINAL DAMAGING/ENDANGERING,201,112.0,-84.69269264,39.11699871
239030346,THEFT,200,1530.0,-84.5281057,39.13077936
239030357,THEFT,200,160.0,-84.5170205,39.20039406
239030334,CRIMINAL DAMAGING/ENDANGERING,200,1030.0,-84.58729907,39.15254771
239030334,TELEPHONE HARASSMENT,200,1030.0,-84.58645907,39.15270771
239030268,CRIMINAL DAMAGING/ENDANGERING,1930,2315.0,-84.43266365,39.12736142
239030250,CRIMINAL DAMAGING/ENDANGERING,1930,1950.0,-84.58218568,39.12122749
239030246,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,1820,1921.0,-84.53836426,39.13677344
239030251,CRIMINAL DAMAGING/ENDANGERING,1820,1825.0,-84.4681631,39.17473241
239030251,CRIMINAL DAMAGING/ENDANGERING,1820,1825.0,-84.4677231,39.17572241
239030251,THEFT,1820,1825.0,-84.4671331,39.17429241
239030251,THEFT,1820,1825.0,-84.4667331,39.17429241
239030547,THEFT,180,190.0,-84.58514461,39.10922207
239030547,THEFT,180,190.0,-84.58509461,39.10927207
239030547,THEFT,180,190.0,-84.58460461,39.10936207
239030298,THEFT,180,745.0,-84.57125114,39.11676574
239030255,THEFT,180,2120.0,-84.51215365,39.11047463
239C000709,CRIMINAL DAMAGING/ENDANGERING,1745,2145.0,-84.51420012,39.10751409
239030528,THEFT,1730,2359.0,-84.50909424,39.13199814
239030354,CRIMINAL DAMAGING/ENDANGERING,1730,1620.0,-84.51859117,39.10234943
239030354,CRIMINAL DAMAGING/ENDANGERING,1730,1620.0,-84.51850117,39.10271943
239030354,CRIMINAL DAMAGING/ENDANGERING,1730,1620.0,-84.51778117,39.10338943
239030354,CRIMINAL DAMAGING/ENDANGERING,1730,1620.0,-84.51767117,39.10396943
239030354,CRIMINAL DAMAGING/ENDANGERING,1730,1620.0,-84.51766117,39.10388943
239C000698,THEFT,1730,210.0,-84.51300022,39.11401266
239C000695,THEFT,1730,2155.0,-84.51853523,39.09900713
239030239,THEFT,1715,1745.0,-84.59629062,39.12783252
239030233,THEFT,175,177.0,-84.42453275,39.1619493
239030233,THEFT,175,177.0,-84.42376275,39.1616893
239030235,THEFT,172,172.0,-84.61080878,39.13126603
239030235,THEFT,172,172.0,-84.60963878,39.13135603
239030244,MENACING,1641,1643.0,-84.53666572,39.1347902
239030244,MENACING,1641,1643.0,-84.53583572,39.1362302
239030242,CRIMINAL DAMAGING/ENDANGERING,1630,1718.0,-84.51479021,39.11140102
239030529,BURGLARY,160,630.0,-84.52395721,39.13483651
239030448,BREAKING AND ENTERING,160,845.0,-84.54120781,39.15914169
239C000699,THEFT,160,2245.0,-84.51187784,39.09735337
239030241,THEFT,1530,1630.0,-84.4698822,39.17635129
239030223,THEFT,1520,1521.0,-84.47719071,39.15782792
239030294,THEFT,150,30.0,-84.56339066,39.11486409
239030313,THEFT,140,110.0,-84.47858004,39.15743586
239030229,THEFT,1330,140.0,-84.42488817,39.1616648
239030215,ASSAULT,1320,1320.0,-84.5901135,39.13163895
239030281,CRIMINAL DAMAGING/ENDANGERING,130,215.0,-84.47079453,39.21390803
239030258,THEFT,130,200.0,-84.50433472,39.10192368
239030258,CRIMINAL DAMAGING/ENDANGERING,130,200.0,-84.50410472,39.10146368
239030258,CRIMINAL DAMAGING/ENDANGERING,130,200.0,-84.50392472,39.10065368
239030258,CRIMINAL DAMAGING/ENDANGERING,130,200.0,-84.50357472,39.10071368
239030258,THEFT,130,200.0,-84.50353472,39.10106368
239030258,CRIMINAL DAMAGING/ENDANGERING,130,200.0,-84.50348472,39.10210368
239030258,THEFT,130,200.0,-84.50347472,39.10087368
239030258,THEFT,130,200.0,-84.50336472,39.10204368
239030258,THEFT,130,200.0,-84.50318472,39.10210368
239030258,CRIMINAL DAMAGING/ENDANGERING,130,200.0,-84.50285472,39.10054368
239030258,THEFT,130,200.0,-84.50284472,39.10147368
239030258,CRIMINAL DAMAGING/ENDANGERING,130,200.0,-84.50273472,39.10073368
239030247,CRIMINAL DAMAGING/ENDANGERING,1230,1430.0,-84.51715002,39.10681595
239030253,BREAKING AND ENTERING,120,2048.0,-84.47237263,39.1314983
239C000690,THEFT,120,1230.0,-84.49673532,39.11623995
239030245,CRIMINAL DAMAGING/ENDANGERING,1130,1134.0,-84.5039414,39.12659468
239030369,TELEPHONE HARASSMENT,110,180.0,-84.5041618,39.13319328
239030263,BURGLARY,1030,230.0,-84.50940043,39.14997058
239030230,THEFT,1030,1040.0,-84.59009553,39.15309255
239030230,THEFT,1030,1040.0,-84.58906553,39.15234255
239030207,THEFT,1016,1017.0,-84.48545169,39.12518813
239030390,THEFT,1015,1040.0,-84.59656547,39.12748764
239030902,TELEPHONE HARASSMENT,90,70.0,-84.51973952,39.14556083
239030179,CRIMINAL DAMAGING/ENDANGERING,815,820.0,-84.5565901,39.1344077
239030339,THEFT,80,140.0,-84.58311147,39.14560832
239030186,ASSAULT,80,820.0,-84.52971956,39.11475132
239030414,THEFT,62,63.0,-84.47445677,39.17992739
239030191,MENACING,60,60.0,-84.41315002,39.1560454
239030191,ASSAULT,60,60.0,-84.41220002,39.1547454
239030191,ASSAULT,60,60.0,-84.41146002,39.1546654
239030191,MENACING,60,60.0,-84.41131002,39.1548054
239030182,CRIMINAL DAMAGING/ENDANGERING,430,50.0,-84.60348072,39.14827447
239030182,CRIMINAL DAMAGING/ENDANGERING,430,50.0,-84.60232072,39.14715447
239030182,CRIMINAL DAMAGING/ENDANGERING,430,50.0,-84.60220072,39.14724447
239030198,CRIMINAL DAMAGING/ENDANGERING,430,450.0,-84.56619361,39.19684493
239030189,CRIMINAL DAMAGING/ENDANGERING,425,433.0,-84.50948922,39.1341104
239030189,THEFT,425,433.0,-84.50917922,39.1350004
239030189,CRIMINAL DAMAGING/ENDANGERING,425,433.0,-84.50900922,39.1343604
239030189,THEFT,425,433.0,-84.50880922,39.1343404
239030189,THEFT,425,433.0,-84.50857922,39.1349304
239030189,CRIMINAL DAMAGING/ENDANGERING,425,433.0,-84.50839922,39.1343804
239030189,THEFT,425,433.0,-84.50828922,39.1341704
239030189,CRIMINAL DAMAGING/ENDANGERING,425,433.0,-84.50827922,39.1348904
239030291,ASSAULT,415,425.0,-84.46137805,39.20581079
239030170,BURGLARY,356,357.0,-84.59367185,39.1499814
239030190,THEFT,329,330.0,-84.53108165,39.11728522
239030202,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,325,340.0,-84.56512838,39.11350819
239030171,ASSAULT,310,315.0,-84.4783734,39.1800452
239030184,THEFT,30,846.0,-84.56634975,39.14642173
239030165,ASSAULT,30,35.0,-84.52366874,39.14521324
239030163,ASSAULT,20,26.0,-84.51068,39.10976371
239030163,ASSAULT,20,26.0,-84.5105,39.10974371
239030163,ROBBERY,20,26.0,-84.51006,39.10893371
239030163,ROBBERY,20,26.0,-84.50992,39.10888371
239030161,THEFT,150,153.0,-84.47405829,39.17284726
239030437,CRIMINAL DAMAGING/ENDANGERING,122,122.0,-84.51256142,39.10276614
239030159,ASSAULT,114,118.0,-84.57074,39.16087135
239030159,ASSAULT,114,118.0,-84.57048,39.16130135
239C000688,THEFT,11,520.0,-84.52447099,39.13537875
239030238,DOMESTIC VIOLENCE,10,170.0,-84.58797894,39.10711469
239030187,CRIMINAL DAMAGING/ENDANGERING,38,738.0,-84.47223897,39.16629933
239030177,THEFT,24,70.0,-84.59018666,39.14971376
239C000702,THEFT,15,215.0,-84.55383289,39.10513915
239030219,THEFT,1,100.0,-84.5062495,39.11076774
249000255,THEFT,0,160.0,-84.43238248,39.15785707
239031017,THEFT,0,120.0,-84.52282175,39.20085068
239C000724,CRIMINAL DAMAGING/ENDANGERING,0,90.0,-84.52287541,39.11032294
239030249,THEFT,0,10.0,-84.31612105,39.35875556
239030208,CRIMINAL DAMAGING/ENDANGERING,0,1057.0,-84.56066132,39.17941552
239030201,CRIMINAL DAMAGING/ENDANGERING,0,1030.0,-84.62266701,39.14444442
239030199,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,0,80.0,-84.39887809,39.10374396
239030200,THEFT,0,90.0,-84.56539641,39.1508753
239030200,THEFT,0,90.0,-84.56510641,39.1521953
239030168,THEFT,2330,420.0,-84.52878406,39.12087437
239030168,THEFT,2330,420.0,-84.52779406,39.12156437
239030162,THEFT,2330,20.0,-84.51426811,39.11153747
239030150,THEFT,2318,2318.0,-84.46899915,39.14664641
239030152,THEFT,2315,2320.0,-84.5180037,39.10815425
239030194,THEFT,230,80.0,-84.52560038,39.12647917
239030197,THEFT,230,83.0,-84.55853799,39.1414907
239030175,THEFT,230,642.0,-84.51810271,39.11813553
239030158,THEFT,220,0.0,-84.51290333,39.11431979
239030158,THEFT,220,0.0,-84.51193333,39.11392979
239030158,THEFT,220,0.0,-84.51137333,39.11313979
239033824,THEFT,220,2213.0,-84.58910482,39.1347429
239030559,THEFT,220,130.0,-84.53390274,39.13381876
239030145,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,220,2210.0,-84.58017531,39.15092813
239030153,DOMESTIC VIOLENCE,2145,220.0,-84.55747799,39.1416507
239C000689,THEFT,2140,90.0,-84.51797669,39.10403798
239030195,THEFT,2130,920.0,-84.57736963,39.14514228
239030180,THEFT,2130,60.0,-84.52861149,39.13748443
239030143,FELONIOUS ASSAULT,2110,2114.0,-84.53211529,39.11888143
239030209,THEFT,210,110.0,-84.50410233,39.15501804
239027751,CRIMINAL DAMAGING/ENDANGERING,210,210.0,-84.59880836,39.11813251
239030142,AGGRAVATED MENACING,2040,2040.0,-84.57915006,39.14277619
239030563,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,2035,2040.0,-84.59216311,39.11178245
239030144,CRIMINAL DAMAGING/ENDANGERING,205,2010.0,-84.54478433,39.12916342
239030236,CRIMINAL DAMAGING/ENDANGERING,200,160.0,-84.55725799,39.1404107
239030178,CRIMINAL DAMAGING/ENDANGERING,200,830.0,-84.50897344,39.11068272
239030146,THEFT,200,2015.0,-84.45854696,39.19733321
239C000728,THEFT,1945,210.0,-84.50845583,39.09859055
239030147,THEFT,190,220.0,-84.52667983,39.09977822
239030151,THEFT,190,1935.0,-84.52758082,39.10716925
239030148,ASSAULT,1825,1835.0,-84.52234498,39.10468152
239030148,ASSAULT,1825,1835.0,-84.52179498,39.10362152
239030148,ASSAULT,1825,1835.0,-84.52145498,39.10520152
239030148,ASSAULT,1825,1835.0,-84.52134498,39.10515152
239030196,THEFT,180,70.0,-84.57210571,39.18745416
239030130,MENACING,1730,1735.0,-84.47203839,39.15734889
239030133,ASSAULT,1720,1730.0,-84.58135315,39.10597117
239030127,THEFT,1715,1718.0,-84.53577695,39.13801488
239030432,THEFT,170,90.0,-84.51184797,39.16486058
239030432,CRIMINAL DAMAGING/ENDANGERING,170,90.0,-84.51066797,39.16436058
239030307,THEFT,170,140.0,-84.55611422,39.19683134
239030217,THEFT,170,130.0,-84.52911149,39.13801443
239030124,THEFT,1650,1658.0,-84.43042587,39.16234163
239030123,DOMESTIC VIOLENCE,1620,1627.0,-84.56640148,39.0983457
239030336,CRIMINAL DAMAGING/ENDANGERING,160,1415.0,-84.4903718,39.13289429
239030234,THEFT,160,170.0,-84.41560413,39.15753443
239C000692,THEFT,1530,10.0,-84.51627139,39.10183166
239030319,CRIMINAL DAMAGING/ENDANGERING,150,110.0,-84.50310472,39.10222368
239030125,CRIMINAL DAMAGING/ENDANGERING,1410,1415.0,-84.5180715,39.11820726
239030499,THEFT,149,2150.0,-84.51191998,39.16513673
239030137,THEFT,1330,1345.0,-84.59931526,39.14719075
239030555,TELEPHONE HARASSMENT,130,110.0,-84.51557215,39.101241
239C000739,THEFT,130,170.0,-84.56981977,39.11601643
239030222,BREAKING AND ENTERING,130,130.0,-84.44966985,39.12012096
239030099,AGGRAVATED MENACING,130,1318.0,-84.56660734,39.12794375
239030097,THEFT,1226,1230.0,-84.52971519,39.13291868
239030220,THEFT,120,130.0,-84.59440091,39.10981242
239030119,THEFT,120,1215.0,-84.60148061,39.1360243
239030132,AGGRAVATED MENACING,1157,1230.0,-84.51890796,39.11770722
239030122,THEFT,1148,1154.0,-84.61815672,39.14169739
239030095,THEFT,110,1230.0,-84.56937582,39.14883393
239030091,CRIMINAL DAMAGING/ENDANGERING,100,1230.0,-84.50405288,39.1506088
239030089,CRIMINAL DAMAGING/ENDANGERING,100,1030.0,-84.53737426,39.13560344
239030074,THEFT,940,942.0,-84.51274548,39.10126503
239030070,ASSAULT,934,945.0,-84.49146471,39.14735954
239037034,THEFT,80,120.0,-84.42083956,39.16698045
239030444,BURGLARY,80,200.0,-84.51660115,39.11560658
239030105,ASSAULT,70,715.0,-84.51658763,39.10902632
239030105,ASSAULT,70,715.0,-84.51554763,39.10834632
239030065,THEFT,650,658.0,-84.48783468,39.12621013
239030061,ASSAULT,65,715.0,-84.58011997,39.15197249
239030060,ASSAULT,60,65.0,-84.38834699,39.10398818
239030059,THEFT,557,557.0,-84.50771877,39.11685364
239030058,AGGRAVATED MENACING,530,538.0,-84.48132113,39.19297919
239030083,THEFT,445,50.0,-84.45745632,39.19962122
239030063,ASSAULT,40,41.0,-84.51250796,39.11466073
239030121,THEFT,330,150.0,-84.59571128,39.15137609
239030121,THEFT,330,150.0,-84.59486128,39.15204609
239030057,THEFT,30,320.0,-84.51554392,39.11232129
239030053,CRIMINAL DAMAGING/ENDANGERING,28,210.0,-84.51233422,39.10790716
239035263,THEFT,20,90.0,-84.56972985,39.09675237
239030055,ASSAULT,20,240.0,-84.55696408,39.10585578
239030045,CRIMINAL DAMAGING/ENDANGERING,114,119.0,-84.51544255,39.11044733
239030138,AGGRAVATED MENACING,10,1930.0,-84.59183302,39.08105285
239030261,FELONIOUS ASSAULT,50,59.0,-84.51437291,39.11201581
239030248,TELEPHONE HARASSMENT,39,39.0,-84.47981362,39.15745943
239030049,ASSAULT,30,45.0,-84.55954201,39.15408893
239030073,CRIMINAL DAMAGING/ENDANGERING,23,90.0,-84.59230185,39.1507414
239030326,CRIMINAL DAMAGING/ENDANGERING,0,120.0,-84.50444696,39.12009191
239030094,THEFT,0,20.0,-84.56935985,39.09587237
239030043,THEFT,0,15.0,-84.5988182,39.15391337
239030039,THEFT,2219,230.0,-84.48560111,39.151243
239030042,BURGLARY,220,230.0,-84.53079319,39.13722647
239030030,DOMESTIC VIOLENCE,2140,2150.0,-84.46475766,39.17918861
239030028,AGGRAVATED ROBBERY,2130,2145.0,-84.51418026,39.11390705
239029434,AGGRAVATED ROBBERY,2130,2140.0,-84.5614099,39.11970086
239029434,AGGRAVATED ROBBERY,2130,2140.0,-84.5609299,39.11874086
239030086,THEFT,210,80.0,-84.61013991,39.13518893
239030086,THEFT,210,80.0,-84.60856991,39.13626893
239030107,THEFT,210,80.0,-84.62185496,39.14657485
239030032,CRIMINAL DAMAGING/ENDANGERING,210,220.0,-84.5615699,39.11819086
239030112,THEFT,2042,1042.0,-84.4761509,39.14093105
239033968,THEFT,2040,2040.0,-84.52337756,39.10892822
239030022,THEFT,2032,2034.0,-84.56822525,39.15821514
239030817,UNAUTHORIZED USE OF MOTOR VEHICLE,2013,2030.0,-84.53671125,39.11895432
239030025,UNAUTHORIZED USE OF MOTOR VEHICLE,200,2130.0,-84.5285608,39.1418697
239030018,ASSAULT,200,2015.0,-84.57203538,39.12277485
239030018,AGGRAVATED BURGLARY,200,2015.0,-84.57186538,39.12262485
239030018,CRIMINAL DAMAGING/ENDANGERING,200,2015.0,-84.57165538,39.12225485
239030017,DOMESTIC VIOLENCE,200,204.0,-84.58856397,39.12961234
239030012,FELONIOUS ASSAULT,1940,1945.0,-84.56356241,39.15540953
239030069,THEFT,1930,30.0,-84.56381015,39.19810303
239030014,THEFT,1930,1945.0,-84.47534214,39.17651805
239030015,THEFT,190,1915.0,-84.4794923,39.19395245
239030005,THEFT,1855,190.0,-84.5830921,39.11379181
239030029,THEFT,1830,210.0,-84.48167194,39.19379704
239030009,CRIMINAL DAMAGING/ENDANGERING,1830,190.0,-84.55556335,39.14372532
239030009,MENACING,1830,190.0,-84.55430335,39.14493532
239030019,,183,183.0,-84.47810147,39.17782325
239030120,CRIMINAL DAMAGING/ENDANGERING,180,170.0,-84.51261689,39.12586438
239030036,CRIMINAL DAMAGING/ENDANGERING,180,2320.0,-84.5180329,39.09304289
239030048,ASSAULT,1745,1750.0,-84.52306728,39.11034327
239029997,THEFT,1730,1735.0,-84.51028287,39.12944978
239030076,THEFT,170,1830.0,-84.51715457,39.11288311
